user_id,recommendations
303790  ,"[(17691, 5), (9999, 5), (9959, 5), (16664, 5), (24087, 5), (11331, 5), (24340, 5), (25502, 5), (25642, 5), (16359, 5), (8669, 5), (16098, 5), (17407, 5), (9857, 5), (24720, 5), (26391, 5), (25895, 5), (14231, 5), (9300, 5), (8818, 5)]"
2775676 ,"[(17701, 4.649349846879713), (16526, 4.642098517529854), (14939, 4.630312895292188), (21174, 4.614715160667042), (21015, 4.606038078815727), (22304, 4.604986751855953), (24421, 4.599992134298025), (21052, 4.593917525948613), (18027, 4.5918603649396115), (22967, 4.58902425489371), (9959, 4.584217221937001), (21601, 4.58254735340186), (13838, 4.580932707326412), (24768, 4.579520461705066), (10477, 4.579167900088339), (21412, 4.577767276302255), (9184, 4.572155996870463), (25642, 4.571646832261708), (20476, 4.570318624920439), (22911, 4.569395686815067)]"
681516  ,"[(21174, 5), (14939, 5), (17701, 5), (18027, 5), (16526, 5), (22304, 5), (21015, 5), (21052, 5), (24421, 5), (22967, 4.997464650827624), (9959, 4.992657617870915), (21601, 4.9909877493357735), (13838, 4.989373103260326), (24768, 4.98796085763898), (10477, 4.987608296022253), (21412, 4.986207672236169), (9184, 4.980596392804377), (25642, 4.980087228195622), (20476, 4.978759020854353), (22911, 4.977836082748981)]"
2383523 ,"[(17701, 5), (16526, 5), (14939, 4.998320535020069), (21174, 4.982722800394923), (21015, 4.974045718543607), (22304, 4.972994391583834), (24421, 4.967999774025905), (21052, 4.961925165676494), (18027, 4.959868004667492), (22967, 4.957031894621591), (9959, 4.952224861664882), (21601, 4.950554993129741), (13838, 4.948940347054293), (24768, 4.947528101432947), (10477, 4.94717553981622), (21412, 4.945774916030136), (9184, 4.940163636598344), (25642, 4.939654471989589), (20476, 4.93832626464832), (22911, 4.937403326542948)]"
1533638 ,"[(17701, 4.996785509991742), (16526, 4.989534180641884), (14939, 4.977748558404217), (21174, 4.962150823779071), (21015, 4.9534737419277555), (22304, 4.952422414967982), (24421, 4.947427797410054), (21052, 4.941353189060642), (18027, 4.939296028051641), (22967, 4.936459918005739), (9959, 4.93165288504903), (21601, 4.929983016513889), (13838, 4.928368370438442), (24768, 4.926956124817095), (10477, 4.926603563200368), (21412, 4.925202939414285), (9184, 4.919591659982492), (25642, 4.919082495373737), (20476, 4.9177542880324685), (22911, 4.916831349927096)]"
4705867 ,"[(17701, 4.796315097769578), (16526, 4.7890637684197195), (14939, 4.777278146182053), (21174, 4.761680411556907), (21015, 4.753003329705592), (22304, 4.751952002745818), (24421, 4.74695738518789), (21052, 4.740882776838478), (18027, 4.738825615829477), (22967, 4.735989505783575), (9959, 4.731182472826866), (21601, 4.729512604291725), (13838, 4.7278979582162775), (24768, 4.726485712594931), (10477, 4.726133150978204), (21412, 4.724732527192121), (9184, 4.719121247760328), (25642, 4.718612083151573), (20476, 4.717283875810304), (22911, 4.716360937704932)]"
2096772 ,"[(17701, 4.544152497486688), (16526, 4.536901168136829), (14939, 4.525115545899163), (21174, 4.509517811274017), (21015, 4.500840729422702), (22304, 4.499789402462928), (24421, 4.494794784904999), (21052, 4.488720176555588), (18027, 4.486663015546586), (22967, 4.483826905500685), (9959, 4.479019872543976), (21601, 4.4773500040088345), (13838, 4.475735357933387), (24768, 4.474323112312041), (10477, 4.473970550695314), (21412, 4.47256992690923), (9184, 4.466958647477438), (25642, 4.466449482868683), (20476, 4.465121275527414), (22911, 4.464198337422042)]"
2255136 ,"[(17701, 4.801846056643519), (14939, 4.7828091050559935), (21174, 4.767211370430847), (21015, 4.758534288579533), (22304, 4.7574829616197585), (24421, 4.75248834406183), (21052, 4.7464137357124185), (18027, 4.744356574703417), (22967, 4.7415204646575155), (9959, 4.736713431700807), (21601, 4.735043563165665), (13838, 4.733428917090218), (24768, 4.732016671468871), (10477, 4.731664109852145), (21412, 4.730263486066061), (9184, 4.724652206634269), (25642, 4.7241430420255135), (20476, 4.722814834684245), (22911, 4.721891896578873), (7364, 4.7214634716155786)]"
2079    ,"[(17701, 5), (16526, 4.9993362178624805), (21174, 4.971952860999668), (21015, 4.963275779148352), (22304, 4.962224452188579), (24421, 4.957229834630651), (21052, 4.951155226281239), (18027, 4.949098065272238), (22967, 4.946261955226336), (9959, 4.941454922269627), (21601, 4.939785053734486), (13838, 4.9381704076590385), (24768, 4.936758162037692), (10477, 4.936405600420965), (21412, 4.935004976634882), (9184, 4.929393697203089), (25642, 4.928884532594334), (20476, 4.927556325253065), (22911, 4.926633387147693), (7364, 4.926204962184399)]"
1892861 ,"[(17701, 4.7493592339981285), (16526, 4.74210790464827), (14939, 4.7303222824106035), (21174, 4.714724547785457), (21015, 4.706047465934143), (22304, 4.704996138974368), (24421, 4.70000152141644), (21052, 4.6939269130670285), (18027, 4.691869752058027), (22967, 4.6890336420121255), (9959, 4.6842266090554165), (21601, 4.682556740520275), (13838, 4.680942094444828), (24768, 4.679529848823481), (10477, 4.6791772872067545), (21412, 4.677776663420671), (9184, 4.672165383988879), (25642, 4.671656219380123), (20476, 4.670328012038855), (22911, 4.669405073933483)]"
1778537 ,"[(17691, 5), (9959, 5), (26819, 5), (16664, 5), (24087, 5), (11331, 5), (24340, 5), (25502, 5), (25642, 5), (8669, 5), (16570, 5), (16098, 5), (17407, 5), (14231, 5), (9300, 5), (8818, 5), (7402, 5), (24952, 5), (21601, 5), (24494, 5)]"
749681  ,"[(17701, 4.862842413043797), (16526, 4.855591083693938), (14939, 4.843805461456272), (21174, 4.828207726831126), (21015, 4.81953064497981), (22304, 4.818479318020037), (24421, 4.813484700462109), (21052, 4.807410092112697), (18027, 4.8053529311036955), (22967, 4.802516821057794), (9959, 4.797709788101085), (21601, 4.796039919565944), (13838, 4.794425273490496), (24768, 4.79301302786915), (10477, 4.792660466252423), (21412, 4.7912598424663395), (9184, 4.785648563034547), (25642, 4.785139398425792), (20476, 4.783811191084523), (22911, 4.782888252979151)]"
96911   ,"[(17701, 4.989459323277499), (16526, 4.9822079939276405), (14939, 4.970422371689974), (21174, 4.954824637064828), (21015, 4.946147555213512), (22304, 4.945096228253739), (24421, 4.940101610695811), (21052, 4.934027002346399), (18027, 4.931969841337398), (22967, 4.929133731291496), (9959, 4.924326698334787), (21601, 4.922656829799646), (13838, 4.921042183724198), (24768, 4.919629938102852), (10477, 4.919277376486125), (21412, 4.9178767527000415), (9184, 4.912265473268249), (25642, 4.911756308659494), (20476, 4.910428101318225), (22911, 4.909505163212853)]"
459689  ,"[(9959, 5), (25502, 5), (25642, 5), (7402, 5), (24952, 5), (21601, 5), (24494, 5), (24768, 5), (21712, 5), (10477, 5), (11423, 5), (17652, 5), (21174, 5), (20476, 5), (14939, 5), (17701, 5), (13464, 5), (8236, 5), (21169, 5), (9454, 5)]"
1162744 ,"[(17701, 4.7569384330723965), (16526, 4.749687103722538), (14939, 4.7379014814848714), (21174, 4.722303746859725), (21015, 4.713626665008411), (22304, 4.712575338048636), (24421, 4.707580720490708), (21052, 4.701506112141296), (18027, 4.699448951132295), (22967, 4.696612841086393), (9959, 4.6918058081296845), (21601, 4.690135939594543), (13838, 4.688521293519096), (24768, 4.687109047897749), (10477, 4.6867564862810225), (21412, 4.685355862494939), (9184, 4.679744583063147), (25642, 4.679235418454391), (20476, 4.677907211113123), (22911, 4.676984273007751)]"
713444  ,"[(17701, 4.657794411646118), (16526, 4.6505430822962595), (14939, 4.638757460058593), (21174, 4.623159725433447), (21015, 4.614482643582132), (22304, 4.613431316622358), (24421, 4.60843669906443), (21052, 4.602362090715018), (18027, 4.600304929706017), (22967, 4.597468819660115), (9959, 4.592661786703406), (21601, 4.590991918168265), (13838, 4.589377272092817), (24768, 4.587965026471471), (10477, 4.587612464854744), (21412, 4.5862118410686605), (9184, 4.580600561636868), (25642, 4.580091397028113), (20476, 4.578763189686844), (22911, 4.577840251581472)]"
1049036 ,"[(17701, 4.440090493957232), (16526, 4.4328391646073735), (14939, 4.421053542369707), (21174, 4.405455807744561), (21015, 4.396778725893245), (22304, 4.395727398933472), (24421, 4.390732781375544), (21052, 4.384658173026132), (18027, 4.382601012017131), (22967, 4.379764901971229), (9959, 4.37495786901452), (21601, 4.373288000479379), (13838, 4.3716733544039315), (24768, 4.370261108782585), (10477, 4.369908547165858), (21412, 4.368507923379775), (9184, 4.362896643947982), (25642, 4.362387479339227), (20476, 4.361059271997958), (22911, 4.360136333892586)]"
2417067 ,"[(17701, 4.896403149223732), (16526, 4.889151819873874), (14939, 4.877366197636207), (21174, 4.861768463011061), (21015, 4.8530913811597465), (22304, 4.852040054199972), (24421, 4.847045436642044), (21052, 4.840970828292632), (18027, 4.838913667283631), (22967, 4.836077557237729), (21601, 4.829600655745879), (13838, 4.827986009670432), (24768, 4.826573764049085), (10477, 4.826221202432358), (21412, 4.824820578646275), (9184, 4.819209299214482), (25642, 4.818700134605727), (20476, 4.817371927264459), (22911, 4.8164489891590865), (7364, 4.816020564195792)]"
12506154,"[(14939, 5), (17701, 5), (16526, 5), (21174, 4.985305801887456), (21015, 4.976628720036141), (22304, 4.975577393076367), (24421, 4.970582775518439), (21052, 4.964508167169027), (18027, 4.962451006160026), (22967, 4.959614896114124), (9959, 4.9548078631574155), (21601, 4.953137994622274), (13838, 4.951523348546827), (24768, 4.95011110292548), (10477, 4.9497585413087535), (21412, 4.94835791752267), (9184, 4.9427466380908776), (25642, 4.942237473482122), (20476, 4.940909266140854), (22911, 4.939986328035482)]"
1416137 ,"[(17701, 4.877084512423995), (16526, 4.869833183074136), (14939, 4.85804756083647), (21174, 4.842449826211324), (21015, 4.833772744360008), (22304, 4.832721417400235), (24421, 4.827726799842306), (21052, 4.821652191492895), (18027, 4.819595030483893), (22967, 4.816758920437992), (9959, 4.811951887481283), (21601, 4.8102820189461415), (13838, 4.808667372870694), (24768, 4.807255127249348), (10477, 4.806902565632621), (21412, 4.805501941846537), (9184, 4.799890662414745), (25642, 4.79938149780599), (20476, 4.798053290464721), (22911, 4.797130352359349)]"
1835072 ,"[(17701, 4.874419191029859), (16526, 4.8671678616800005), (14939, 4.855382239442334), (21174, 4.839784504817188), (21015, 4.831107422965873), (22304, 4.830056096006099), (24421, 4.825061478448171), (21052, 4.818986870098759), (18027, 4.816929709089758), (22967, 4.814093599043856), (9959, 4.809286566087147), (21601, 4.807616697552006), (13838, 4.8060020514765585), (24768, 4.804589805855212), (10477, 4.804237244238485), (21412, 4.802836620452402), (9184, 4.797225341020609), (25642, 4.796716176411854), (20476, 4.795387969070585), (7364, 4.794036606001919)]"
4664937 ,"[(17701, 4.860726004642557), (16526, 4.8534746752926985), (14939, 4.841689053055032), (21174, 4.826091318429886), (21015, 4.817414236578571), (22304, 4.816362909618797), (24421, 4.811368292060869), (21052, 4.805293683711457), (18027, 4.803236522702456), (22967, 4.800400412656554), (9959, 4.795593379699845), (21601, 4.793923511164704), (13838, 4.7923088650892565), (24768, 4.79089661946791), (10477, 4.790544057851183), (21412, 4.7891434340651), (9184, 4.783532154633307), (25642, 4.783022990024552), (20476, 4.781694782683283), (22911, 4.780771844577911)]"
668381  ,"[(17701, 5), (16526, 5), (14939, 4.997182953136498), (21174, 4.981585218511352), (21015, 4.9729081366600365), (22304, 4.971856809700263), (24421, 4.966862192142335), (21052, 4.960787583792923), (18027, 4.958730422783922), (22967, 4.95589431273802), (9959, 4.951087279781311), (21601, 4.94941741124617), (13838, 4.947802765170723), (24768, 4.946390519549376), (10477, 4.946037957932649), (21412, 4.944637334146566), (9184, 4.939026054714773), (25642, 4.938516890106018), (20476, 4.9371886827647495), (22911, 4.936265744659377)]"
3904507 ,"[(9959, 5), (25642, 5), (7402, 5), (24952, 5), (21601, 5), (24768, 5), (10477, 5), (21174, 5), (20476, 5), (17701, 5), (8236, 5), (13838, 5), (9184, 5), (18027, 5), (16526, 5), (22304, 5), (21015, 5), (21052, 5), (24421, 5), (21412, 5)]"
1809443 ,"[(17701, 4.26903424009937), (16526, 4.2617829107495115), (14939, 4.249997288511845), (21174, 4.234399553886699), (21015, 4.225722472035384), (24421, 4.219676527517682), (21052, 4.21360191916827), (18027, 4.211544758159269), (22967, 4.208708648113367), (9959, 4.203901615156658), (21601, 4.202231746621517), (13838, 4.2006171005460695), (24768, 4.199204854924723), (10477, 4.198852293307996), (21412, 4.197451669521913), (9184, 4.19184039009012), (25642, 4.191331225481365), (20476, 4.1900030181400965), (22911, 4.189080080034724), (7364, 4.18865165507143)]"
3188434 ,"[(17701, 4.540448650166746), (16526, 4.533197320816887), (14939, 4.521411698579221), (21174, 4.505813963954075), (21015, 4.49713688210276), (22304, 4.496085555142986), (24421, 4.491090937585057), (21052, 4.485016329235646), (18027, 4.482959168226644), (22967, 4.480123058180743), (9959, 4.475316025224034), (21601, 4.4736461566888925), (13838, 4.472031510613445), (24768, 4.470619264992099), (10477, 4.470266703375372), (21412, 4.468866079589288), (9184, 4.463254800157496), (25642, 4.462745635548741), (20476, 4.461417428207472), (22911, 4.4604944901021)]"
3097894 ,"[(14939, 5), (17701, 5), (16526, 5), (21174, 4.99413159696364), (21015, 4.985454515112325), (22304, 4.984403188152551), (21052, 4.973333962245211), (18027, 4.971276801236209), (22967, 4.968440691190308), (9959, 4.963633658233599), (21601, 4.961963789698458), (13838, 4.96034914362301), (24768, 4.958936898001664), (10477, 4.958584336384937), (21412, 4.957183712598853), (9184, 4.951572433167061), (20476, 4.949735061217037), (22911, 4.948812123111665), (7364, 4.948383698148371), (16794, 4.945720447590056)]"
3823170 ,"[(17701, 4.6271630863162505), (16526, 4.619911756966392), (14939, 4.6081261347287255), (21015, 4.583851318252265), (22304, 4.58279999129249), (24421, 4.577805373734562), (21052, 4.57173076538515), (18027, 4.569673604376149), (22967, 4.566837494330247), (9959, 4.5620304613735385), (21601, 4.560360592838397), (13838, 4.55874594676295), (24768, 4.557333701141603), (10477, 4.5569811395248765), (21412, 4.555580515738793), (9184, 4.549969236307001), (25642, 4.549460071698245), (20476, 4.548131864356977), (22911, 4.547208926251605), (7364, 4.5467805012883105)]"
725394  ,"[(9959, 5), (25642, 5), (7402, 5), (24952, 5), (21601, 5), (24768, 5), (10477, 5), (21174, 5), (20476, 5), (14939, 5), (17701, 5), (8236, 5), (13838, 5), (9184, 5), (18027, 5), (16526, 5), (22304, 5), (21015, 5), (21052, 5), (24421, 5)]"
2814124 ,"[(14939, 5), (17701, 5), (16526, 5), (21174, 4.9999076896698496), (21015, 4.991230607818535), (22304, 4.990179280858761), (24421, 4.985184663300832), (21052, 4.979110054951421), (18027, 4.977052893942419), (22967, 4.974216783896518), (9959, 4.969409750939809), (21601, 4.9677398824046675), (13838, 4.96612523632922), (24768, 4.9647129907078735), (10477, 4.964360429091147), (21412, 4.962959805305063), (9184, 4.957348525873271), (25642, 4.956839361264516), (20476, 4.955511153923247), (22911, 4.954588215817875)]"
2020451 ,"[(17701, 4.516130068826351), (16526, 4.508878739476493), (14939, 4.497093117238826), (21174, 4.48149538261368), (21015, 4.4728183007623645), (22304, 4.471766973802591), (24421, 4.466772356244663), (21052, 4.460697747895251), (18027, 4.45864058688625), (22967, 4.455804476840348), (9959, 4.450997443883639), (21601, 4.449327575348498), (13838, 4.447712929273051), (24768, 4.446300683651704), (10477, 4.445948122034977), (21412, 4.444547498248894), (9184, 4.438936218817101), (25642, 4.438427054208346), (20476, 4.437098846867078), (22911, 4.436175908761705)]"
1488682 ,"[(21174, 5), (14939, 5), (17701, 5), (18027, 5), (16526, 5), (22304, 5), (21015, 5), (21052, 5), (24421, 5), (22967, 5), (9959, 4.99538425129434), (21601, 4.993714382759198), (13838, 4.992099736683751), (24768, 4.990687491062404), (10477, 4.990334929445678), (21412, 4.988934305659594), (9184, 4.983323026227802), (25642, 4.9828138616190465), (20476, 4.981485654277778), (22911, 4.980562716172406)]"
3154469 ,"[(17691, 5), (9999, 5), (9959, 5), (26819, 5), (16664, 5), (11331, 5), (24340, 5), (25502, 5), (25642, 5), (23591, 5), (8669, 5), (16570, 5), (16098, 5), (17407, 5), (9857, 5), (7304, 5), (24720, 5), (25895, 5), (14231, 5), (9300, 5)]"
5757615 ,"[(17701, 4.687508984260638), (16526, 4.680257654910779), (14939, 4.668472032673113), (21174, 4.6528742980479665), (21015, 4.644197216196652), (22304, 4.6431458892368775), (24421, 4.638151271678949), (21052, 4.632076663329538), (18027, 4.630019502320536), (22967, 4.627183392274635), (9959, 4.622376359317926), (21601, 4.620706490782784), (13838, 4.619091844707337), (24768, 4.6176795990859905), (10477, 4.617327037469264), (21412, 4.61592641368318), (9184, 4.610315134251388), (25642, 4.609805969642633), (20476, 4.608477762301364), (22911, 4.607554824195992)]"
1684980 ,"[(17691, 5), (9999, 5), (9959, 5), (16664, 5), (24087, 5), (11331, 5), (24340, 5), (25502, 5), (25642, 5), (23591, 5), (16570, 5), (16098, 5), (17407, 5), (9857, 5), (24720, 5), (14231, 5), (9300, 5), (8818, 5), (7402, 5), (24952, 5)]"
1203483 ,"[(17701, 4.940613735499995), (16526, 4.933362406150136), (14939, 4.92157678391247), (21174, 4.905979049287324), (21015, 4.897301967436009), (22304, 4.896250640476235), (24421, 4.891256022918307), (21052, 4.885181414568895), (18027, 4.8831242535598935), (22967, 4.880288143513992), (9959, 4.875481110557283), (21601, 4.873811242022142), (13838, 4.872196595946694), (24768, 4.870784350325348), (10477, 4.870431788708621), (21412, 4.8690311649225375), (9184, 4.863419885490745), (25642, 4.86291072088199), (20476, 4.861582513540721), (22911, 4.860659575435349)]"
182014  ,"[(17701, 4.378011707432112), (16526, 4.370760378082253), (14939, 4.358974755844587), (21174, 4.343377021219441), (21015, 4.334699939368125), (22304, 4.333648612408352), (24421, 4.3286539948504235), (21052, 4.322579386501012), (18027, 4.32052222549201), (22967, 4.317686115446109), (9959, 4.3128790824894), (21601, 4.311209213954259), (13838, 4.309594567878811), (24768, 4.308182322257465), (10477, 4.307829760640738), (21412, 4.306429136854654), (9184, 4.300817857422862), (25642, 4.300308692814107), (20476, 4.298980485472838), (22911, 4.298057547367466)]"
1902553 ,"[(17701, 4.915822631827157), (16526, 4.908571302477299), (14939, 4.896785680239632), (21174, 4.881187945614486), (21015, 4.872510863763171), (22304, 4.871459536803397), (24421, 4.866464919245469), (21052, 4.860390310896057), (18027, 4.858333149887056), (22967, 4.855497039841154), (9959, 4.850690006884445), (21601, 4.849020138349304), (13838, 4.8474054922738565), (24768, 4.84599324665251), (10477, 4.845640685035783), (21412, 4.8442400612497), (9184, 4.838628781817907), (25642, 4.838119617209152), (20476, 4.8367914098678835), (22911, 4.835868471762511)]"
213044  ,"[(9959, 5), (21601, 5), (24768, 5), (10477, 5), (21174, 5), (14939, 5), (17701, 5), (13838, 5), (18027, 5), (16526, 5), (22304, 5), (21015, 5), (21052, 5), (24421, 5), (21412, 5), (22967, 5), (9184, 4.994454499196147), (25642, 4.993945334587392), (20476, 4.992617127246123), (22911, 4.991694189140751)]"
115407  ,"[(17701, 4.475848058057757), (16526, 4.468596728707898), (14939, 4.456811106470232), (21174, 4.441213371845086), (21015, 4.43253628999377), (22304, 4.431484963033997), (24421, 4.4264903454760685), (21052, 4.420415737126657), (18027, 4.418358576117655), (22967, 4.415522466071754), (9959, 4.410715433115045), (21601, 4.409045564579904), (13838, 4.407430918504456), (24768, 4.40601867288311), (10477, 4.405666111266383), (21412, 4.404265487480299), (9184, 4.398654208048507), (20476, 4.396816836098483), (22911, 4.395893897993111), (7364, 4.395465473029817)]"
6659040 ,"[(17701, 4.9181456141784645), (16526, 4.910894284828606), (14939, 4.8991086625909395), (21174, 4.883510927965793), (22304, 4.873782519154704), (24421, 4.868787901596776), (21052, 4.8627132932473645), (18027, 4.860656132238363), (22967, 4.8578200221924615), (9959, 4.8530129892357525), (21601, 4.851343120700611), (13838, 4.849728474625164), (24768, 4.848316229003817), (10477, 4.8479636673870905), (21412, 4.846563043601007), (9184, 4.840951764169215), (25642, 4.840442599560459), (20476, 4.839114392219191), (22911, 4.838191454113819), (7364, 4.8377630291505245)]"
2945555 ,"[(25642, 5), (7402, 5), (24952, 5), (21601, 5), (24768, 5), (21712, 5), (10477, 5), (11423, 5), (17652, 5), (24705, 5), (21174, 5), (20476, 5), (14939, 5), (17701, 5), (13464, 5), (8236, 5), (21169, 5), (9454, 5), (7255, 5), (14504, 5)]"
76346   ,"[(17691, 5), (9959, 5), (26819, 5), (16664, 5), (24087, 5), (11331, 5), (24340, 5), (25502, 5), (25642, 5), (8669, 5), (16570, 5), (16098, 5), (17407, 5), (14231, 5), (9300, 5), (8818, 5), (7402, 5), (24952, 5), (21601, 5), (24494, 5)]"
1074084 ,"[(9959, 5), (25502, 5), (25642, 5), (7402, 5), (24952, 5), (21601, 5), (24494, 5), (24768, 5), (11423, 5), (17652, 5), (21174, 5), (20476, 5), (14939, 5), (17701, 5), (13464, 5), (8236, 5), (21169, 5), (9454, 5), (14504, 5), (7737, 5)]"
2096380 ,"[(17701, 4.047481961043959), (16526, 4.040230631694101), (14939, 4.028445009456434), (21174, 4.012847274831288), (21015, 4.004170192979974), (24421, 3.998124248462271), (21052, 3.9920496401128593), (18027, 3.989992479103858), (22967, 3.9871563690579563), (9959, 3.9823493361012474), (21601, 3.980679467566106), (13838, 3.9790648214906588), (24768, 3.977652575869312), (10477, 3.9773000142525854), (21412, 3.975899390466502), (9184, 3.9702881110347095), (25642, 3.9697789464259543), (20476, 3.9684507390846857), (22911, 3.9675278009793136), (7364, 3.9670993760160194)]"
2309760 ,"[(9959, 5), (25502, 5), (25642, 5), (17407, 5), (7402, 5), (24952, 5), (21601, 5), (24494, 5), (24768, 5), (21712, 5), (10477, 5), (11423, 5), (17652, 5), (24705, 5), (21174, 5), (20476, 5), (14939, 5), (17701, 5), (13464, 5), (20669, 5)]"
2317889 ,"[(17701, 4.169225069512167), (14939, 4.150188117924642), (21174, 4.1345903832994955), (21015, 4.125913301448181), (22304, 4.1248619744884065), (24421, 4.119867356930478), (21052, 4.113792748581067), (18027, 4.111735587572065), (22967, 4.108899477526164), (9959, 4.104092444569455), (21601, 4.102422576034313), (13838, 4.100807929958866), (24768, 4.099395684337519), (10477, 4.099043122720793), (21412, 4.097642498934709), (9184, 4.092031219502917), (25642, 4.0915220548941615), (20476, 4.090193847552893), (22911, 4.089270909447521), (7364, 4.088842484484227)]"
710535  ,"[(17701, 5), (16526, 5), (14939, 4.993143930052214), (21174, 4.977546195427068), (21015, 4.968869113575753), (22304, 4.967817786615979), (24421, 4.96282316905805), (21052, 4.956748560708639), (18027, 4.954691399699637), (22967, 4.951855289653736), (9959, 4.947048256697027), (21601, 4.945378388161886), (13838, 4.943763742086438), (24768, 4.942351496465092), (10477, 4.941998934848365), (21412, 4.940598311062281), (9184, 4.934987031630489), (25642, 4.934477867021734), (20476, 4.933149659680465), (22911, 4.932226721575093)]"
2405207 ,"[(17701, 4.4460297890038145), (16526, 4.438778459653956), (14939, 4.4269928374162895), (21174, 4.411395102791143), (21015, 4.402718020939828), (22304, 4.401666693980054), (24421, 4.396672076422126), (21052, 4.3905974680727144), (18027, 4.388540307063713), (22967, 4.3857041970178114), (9959, 4.3808971640611025), (21601, 4.379227295525961), (13838, 4.377612649450514), (24768, 4.376200403829167), (10477, 4.3758478422124405), (21412, 4.374447218426357), (9184, 4.368835938994565), (25642, 4.368326774385809), (20476, 4.366998567044541), (22911, 4.366075628939169)]"
2201654 ,"[(17701, 4.93183142784297), (16526, 4.924580098493111), (14939, 4.912794476255445), (21174, 4.897196741630299), (21015, 4.888519659778984), (22304, 4.88746833281921), (24421, 4.882473715261281), (21052, 4.87639910691187), (18027, 4.874341945902868), (22967, 4.871505835856967), (9959, 4.866698802900258), (21601, 4.8650289343651165), (13838, 4.863414288289669), (24768, 4.862002042668323), (10477, 4.861649481051596), (21412, 4.860248857265512), (9184, 4.85463757783372), (25642, 4.854128413224965), (20476, 4.852800205883696), (22911, 4.851877267778324)]"
7207858 ,"[(17701, 4.943332665933219), (16526, 4.93608133658336), (14939, 4.924295714345694), (21174, 4.908697979720547), (21015, 4.900020897869233), (22304, 4.8989695709094585), (24421, 4.89397495335153), (21052, 4.887900345002119), (18027, 4.885843183993117), (22967, 4.883007073947216), (9959, 4.878200040990507), (21601, 4.876530172455365), (13838, 4.874915526379918), (24768, 4.873503280758571), (10477, 4.873150719141845), (21412, 4.871750095355761), (9184, 4.866138815923969), (25642, 4.8656296513152135), (20476, 4.864301443973945), (22911, 4.863378505868573)]"
672383  ,"[(17701, 4.76786377225581), (16526, 4.760612442905951), (14939, 4.748826820668285), (21174, 4.7332290860431385), (21015, 4.724552004191823), (22304, 4.72350067723205), (24421, 4.718506059674121), (21052, 4.71243145132471), (18027, 4.710374290315708), (22967, 4.707538180269807), (9959, 4.702731147313098), (21601, 4.701061278777956), (13838, 4.699446632702509), (24768, 4.6980343870811625), (21412, 4.696281201678352), (9184, 4.69066992224656), (25642, 4.690160757637805), (20476, 4.688832550296536), (22911, 4.687909612191164), (7364, 4.68748118722787)]"
610799  ,"[(17701, 4.976228260288873), (16526, 4.968976930939014), (14939, 4.957191308701348), (21174, 4.941593574076202), (21015, 4.932916492224887), (22304, 4.931865165265113), (24421, 4.926870547707185), (21052, 4.920795939357773), (18027, 4.9187387783487715), (22967, 4.91590266830287), (9959, 4.911095635346161), (21601, 4.90942576681102), (13838, 4.907811120735572), (24768, 4.906398875114226), (10477, 4.906046313497499), (21412, 4.9046456897114155), (9184, 4.899034410279623), (25642, 4.898525245670868), (20476, 4.897197038329599), (22911, 4.896274100224227)]"
1560021 ,"[(17701, 4.87632452098504), (16526, 4.869073191635182), (14939, 4.857287569397515), (21174, 4.841689834772369), (21015, 4.833012752921054), (22304, 4.83196142596128), (24421, 4.826966808403352), (21052, 4.82089220005394), (18027, 4.818835039044939), (22967, 4.815998928999037), (9959, 4.811191896042328), (21601, 4.809522027507187), (13838, 4.80790738143174), (24768, 4.806495135810393), (10477, 4.806142574193666), (21412, 4.804741950407583), (9184, 4.79913067097579), (25642, 4.798621506367035), (20476, 4.797293299025767), (22911, 4.7963703609203945)]"
3000008 ,"[(9959, 5), (25642, 5), (7402, 5), (24952, 5), (24768, 5), (10477, 5), (21174, 5), (20476, 5), (14939, 5), (17701, 5), (8236, 5), (13838, 5), (9184, 5), (18027, 5), (16526, 5), (22304, 5), (21015, 5), (13731, 5), (21052, 5), (24421, 5)]"
2861826 ,"[(17701, 4.5546655055458585), (16526, 4.547414176196), (14939, 4.535628553958333), (21174, 4.520030819333187), (21015, 4.511353737481873), (22304, 4.510302410522098), (24421, 4.50530779296417), (21052, 4.499233184614758), (18027, 4.497176023605757), (22967, 4.494339913559855), (9959, 4.4895328806031465), (21601, 4.487863012068005), (13838, 4.486248365992558), (24768, 4.484836120371211), (10477, 4.4844835587544845), (21412, 4.483082934968401), (9184, 4.4774716555366085), (25642, 4.476962490927853), (20476, 4.475634283586585), (22911, 4.474711345481213)]"
2338929 ,"[(17701, 4.801489232375382), (16526, 4.7942379030255236), (14939, 4.782452280787857), (21174, 4.766854546162711), (21015, 4.758177464311396), (22304, 4.757126137351622), (24421, 4.752131519793694), (21052, 4.746056911444282), (18027, 4.743999750435281), (22967, 4.741163640389379), (21601, 4.734686738897529), (13838, 4.7330720928220815), (24768, 4.731659847200735), (10477, 4.731307285584008), (21412, 4.729906661797925), (9184, 4.724295382366132), (25642, 4.723786217757377), (20476, 4.7224580104161085), (22911, 4.721535072310736), (7364, 4.721106647347442)]"
2147660 ,"[(17691, 5), (9999, 5), (9959, 5), (9230, 5), (8333, 5), (11853, 5), (14873, 5), (15057, 5), (12211, 5), (26819, 5), (16664, 5), (9965, 5), (24087, 5), (11646, 5), (11331, 5), (24340, 5), (25958, 5), (16760, 5), (14185, 5), (25502, 5)]"
